,solar,P_solar_max,P_solar_min,P_load,load_min,load_max,SOC_min,SOC_max,P_batt_max,P_batt_min,battery_eta,import_price,export_price,raise_price,lower_price,nu,P_solar,P_meter,P_batt,SOC,Online,import_DOE,export_DOE,import_IOE,export_IOE,settled_revenue,aggregator,R_bid,L_bid
4265,0.0,0,-10,0.7717021164992948,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.06696628,0.00098,0.1,,,,,1,,,,,,1,,
4266,0.0,0,-10,1.4803033288946663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.05271,0.00098,0.1,,,,,1,,,,,,1,,
4267,0.0,0,-10,1.1675696603946206,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10547,0.00098,0.1,,,,,1,,,,,,1,,
4268,0.0,0,-10,1.1952165973715585,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.1054,0.00117,0.1,,,,,1,,,,,,1,,
4269,0.0,0,-10,3.2335483895428965,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10575,0.00079,0.1,,,,,1,,,,,,1,,
4270,0.0,0,-10,1.6401708983761434,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10537,0.00117,0.1,,,,,1,,,,,,1,,
4271,0.0,0,-10,1.3234414541784707,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09724695,0.00099,0.1,,,,,1,,,,,,1,,
4272,0.0,0,-10,1.2275646013637818,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.08469814,0.00197,0.1,,,,,1,,,,,,1,,
4273,0.0,0,-10,1.3091644068557275,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07436,0.00092,0.1,,,,,1,,,,,,1,,
4274,0.0,0,-10,1.238480372215249,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.05211,0.00168,0.1,,,,,1,,,,,,1,,
4275,0.0,0,-10,1.3644829095853797,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.04795,0.00239,0.1,,,,,1,,,,,,1,,
4276,0.0,0,-10,1.4608987913999472,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02245,0.00239,0.1,,,,,1,,,,,,1,,
4277,0.0,0,-10,1.7991544573321256,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.03302,0.0024,0.1,,,,,1,,,,,,1,,
4278,0.0,0,-10,1.8592833299696665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.05288,0.0024,0.1,,,,,1,,,,,,1,,
4279,0.0,0,-10,1.7059262504327688,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.04482799,0.00284,0.1,,,,,1,,,,,,1,,
4280,0.0,0,-10,1.4562483498739998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02563,0.00239,0.1,,,,,1,,,,,,1,,
4281,0.0,0,-10,1.8432817263806665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0508527,0.003,0.1,,,,,1,,,,,,1,,
4282,0.0,0,-10,1.9270306877588133,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.18788,0.01008,0.1,,,,,1,,,,,,1,,
4283,0.0,0,-10,1.6891166836826663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.2245057,0.01969,0.1,,,,,1,,,,,,1,,
4284,0.0,0,-10,1.1895699833040008,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02658,0.01307,0.1,,,,,1,,,,,,1,,
4285,0.0,0,-10,2.29176829493633,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.144012,0.00889,0.1,,,,,1,,,,,,1,,
4286,0.0,0,-10,2.0957599421316653,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.15826153,0.00099,0.1,,,,,1,,,,,,1,,
4287,0.0,0,-10,1.8385250052970024,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.103,0.00112,0.1,,,,,1,,,,,,1,,
4288,0.0,0,-10,0.9067249887780005,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.09956153,0.00117,0.1,,,,,1,,,,,,1,,
4289,0.0,0,-10,0.8965891448588478,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.06088,0.00157,0.1,,,,,1,,,,,,1,,
4290,0.0,0,-10,0.984363324160333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02658,0.00178,0.1,,,,,1,,,,,,1,,
4291,0.0,0,-10,0.982775001647,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.04211,0.00117,0.1,,,,,1,,,,,,1,,
4292,0.0,0,-10,0.8406789904169154,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02568,0.00117,0.1,,,,,1,,,,,,1,,
4293,0.0,0,-10,0.0305900074184175,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02658,0.00117,0.1,,,,,1,,,,,,1,,
4294,0.0,0,-10,0.5061353836745879,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02641,0.00117,0.1,,,,,1,,,,,,1,,
4295,0.0,0,-10,0.80167081421733,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.06068658,0.00118,0.1,,,,,1,,,,,,1,,
4296,0.0,0,-10,2.037009884642253,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.07447947,0.00524773,0.1,,,,,1,,,,,,1,,
4297,0.0,0,-10,1.2199169801032124,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.07643,0.00667367,0.1,,,,,1,,,,,,1,,
4298,0.0,0,-10,0.8090806727268628,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.08245477,0.00819,0.1,,,,,1,,,,,,1,,
4299,0.0,0,-10,0.7814866588380003,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0492189,0.00117,0.1,,,,,1,,,,,,1,,
4300,0.0,0,-10,0.741293325435334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.06765071,0.00788,0.1,,,,,1,,,,,,1,,
4301,0.0,0,-10,0.8354933170153331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.03211,0.00419,0.1,,,,,1,,,,,,1,,
4302,0.0,0,-10,0.6748566526003335,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0251,0.00117,0.1,,,,,1,,,,,,1,,
4303,0.0,0,-10,0.7027999923366666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.06771,0.00177,0.1,,,,,1,,,,,,1,,
4304,0.0,0,-10,0.7608266694270011,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.04755,0.00154,0.1,,,,,1,,,,,,1,,
4305,0.0,0,-10,6.72576773160371,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.14951,0.00118,0.1,,,,,1,,,,,,1,,
4306,0.0,0,-10,7.878788935115326,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.1582909,0.00157,0.1,,,,,1,,,,,,1,,
4307,0.0,0,-10,8.062167584877013,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.16733002,0.00193,0.1,,,,,1,,,,,,1,,
4308,0.0,0,-10,16.730699579577003,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.09726167,0.00193,0.1,,,,,1,,,,,,1,,
4309,-1.692e-05,0,-10,17.34096266585102,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.06418,0.00172,0.1,,,,,1,,,,,,1,,
4310,-1.692e-05,0,-10,16.942571325174512,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.06982559,0.00157,0.1,,,,,1,,,,,,1,,
4311,0.0,0,-10,17.211840086004003,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.04762,0.00157,0.1,,,,,1,,,,,,1,,
4312,-6.881694745762712e-05,0,-10,17.324811182214546,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.06671751,0.00157,0.1,,,,,1,,,,,,1,,
4313,-1.692e-05,0,-10,17.318143175222,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.03756759,0.00155,0.1,,,,,1,,,,,,1,,
4314,-6.881694745762712e-05,0,-10,2.416731196584547,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.05094887,0.00566,0.1,,,,,1,,,,,,1,,
4315,-5.076000166666666e-05,0,-10,0.7583492604863331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.03142,0.01938,0.1,,,,,1,,,,,,1,,
4316,-6.881694745762712e-05,0,-10,0.8137711942885423,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.03027,0.01092,0.1,,,,,1,,,,,,1,,
4317,0.0,0,-10,0.712653079032653,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.01493,0.02128,0.1,,,,,1,,,,,,1,,
4318,0.0,0,-10,0.6597647195490195,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00686,0.03253,0.1,,,,,1,,,,,,1,,
4319,-3.3840001666666664e-05,0,-10,0.7439661621243328,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00773,0.00655,0.1,,,,,1,,,,,,1,,
4320,-6.768000333333333e-05,0,-10,0.6976123271746665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00896,0.00556,0.1,,,,,1,,,,,,1,,
4321,-0.0001522699983333,0,-10,0.7054477429456663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00377,0.00277,0.1,,,,,1,,,,,,1,,
4322,0.0,0,-10,0.5856000096539996,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00864247,0.00738167,0.1,,,,,1,,,,,,1,,
4323,-5.076e-05,0,-10,0.5555492526239996,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00513,0.00526,0.1,,,,,1,,,,,,1,,
4324,0.0,0,-10,0.5104800108719997,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.01022,0.00152,0.1,,,,,1,,,,,,1,,
4325,-3.384e-05,0,-10,0.4581261704139996,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00997,0.0015003,0.1,,,,,1,,,,,,1,,
4326,0.0,0,-10,0.4932000026579999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00957,0.00147,0.1,,,,,1,,,,,,1,,
4327,-3.4413561016949155e-05,0,-10,0.605397419901514,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00957,0.00233,0.1,,,,,1,,,,,,1,,
4328,0.0,0,-10,0.8270400003980001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00607,0.00317,0.1,,,,,1,,,,,,1,,
4329,-3.3840001666666664e-05,0,-10,0.4633130958003741,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00997,0.0021,0.1,,,,,1,,,,,,1,,
4330,-5.076000166666666e-05,0,-10,0.4415962992787256,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00522,0.00294,0.1,,,,,1,,,,,,1,,
4331,0.0,0,-10,0.6297599975639999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00424,0.00233,0.1,,,,,1,,,,,,1,,
4332,-1.7206779661016948e-05,0,-10,0.5981411516391553,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00474,0.00318,0.1,,,,,1,,,,,,1,,
4333,-3.3840001666666664e-05,0,-10,0.4422861480523333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00357,0.00358,0.1,,,,,1,,,,,,1,,
4334,0.0,0,-10,0.4420799881639999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00357,0.00417,0.1,,,,,1,,,,,,1,,
4335,0.0,0,-10,0.5205599939679999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00282,0.00358,0.1,,,,,1,,,,,,1,,
4336,0.0,0,-10,0.5515999952373333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00282,0.00679,0.1,,,,,1,,,,,,1,,
4337,0.0,0,-10,0.5558399984219999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0023,0.00568004,0.1,,,,,1,,,,,,1,,
4338,0.0,0,-10,0.4534922379646529,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00318,0.1,,,,,1,,,,,,1,,
4339,-6.766999833333334e-05,0,-10,0.5042555948839523,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.00242,0.1,,,,,1,,,,,,1,,
4340,0.0,0,-10,0.5411314312679182,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00312,0.0054,0.1,,,,,1,,,,,,1,,
4341,-5.074999833333333e-05,0,-10,0.4605092419736666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00312,0.00539,0.1,,,,,1,,,,,,1,,
4342,0.0,0,-10,0.5548799941319998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00269,0.00768,0.1,,,,,1,,,,,,1,,
4343,-8.46e-05,0,-10,0.507515394534,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00269,0.01058,0.1,,,,,1,,,,,,1,,
4344,-6.768000166666666e-05,0,-10,0.5056906894057213,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00172,0.01058,0.1,,,,,1,,,,,,1,,
4345,0.0,0,-10,0.464640001912,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00202,0.01086,0.1,,,,,1,,,,,,1,,
4346,0.0,0,-10,0.620344245285125,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00079,0.01995191,0.1,,,,,1,,,,,,1,,
4347,0.0,0,-10,0.7356000052220001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00148,0.01360995,0.1,,,,,1,,,,,,1,,
4348,-1.692e-05,0,-10,0.7690557379194283,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0017,0.00887,0.1,,,,,1,,,,,,1,,
4349,0.0,0,-10,1.056440807017634,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00196,0.00826,0.1,,,,,1,,,,,,1,,
4350,-1.692e-05,0,-10,0.647263067426,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00286,0.00601,0.1,,,,,1,,,,,,1,,
4351,-5.076000166666666e-05,0,-10,0.6409892351263334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00312,0.0054,0.1,,,,,1,,,,,,1,,
4352,-8.75172448275862e-05,0,-10,0.8328349256197439,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0027,0.0054,0.1,,,,,1,,,,,,1,,
4353,-1.692e-05,0,-10,0.7384630813799998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00161,0.00539,0.1,,,,,1,,,,,,1,,
4354,0.0,0,-10,0.6412799978520001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00207,0.0054,0.1,,,,,1,,,,,,1,,
4355,-3.3840001666666664e-05,0,-10,0.6318861543923334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00184,0.00861,0.1,,,,,1,,,,,,1,,
4356,-3.384e-05,0,-10,0.536126151046,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00184,0.00826,0.1,,,,,1,,,,,,1,,
4357,-3.3840001666666664e-05,0,-10,0.6184461506563333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00134,0.0054,0.1,,,,,1,,,,,,1,,
4358,-1.692e-05,0,-10,0.5109430735259999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00104,0.00488904,0.1,,,,,1,,,,,,1,,
4359,-0.00010150667,0,-10,0.454698489868,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0011,0.004299,0.1,,,,,1,,,,,,1,,
4360,0.0,0,-10,0.4775530996573334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00084,0.0054,0.1,,,,,1,,,,,,1,,
4361,0.0,0,-10,0.4979614525750001,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0011,0.00644,0.1,,,,,1,,,,,,1,,
4362,0.0,0,-10,0.4845045250973334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00078,0.00258,0.1,,,,,1,,,,,,1,,
4363,0.0,0,-10,0.5062263311376667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00104,0.0054,0.1,,,,,1,,,,,,1,,
4364,0.0,0,-10,0.4897365059943331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00113,0.00314,0.1,,,,,1,,,,,,1,,
4365,0.0,0,-10,0.5509222594950149,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0008,0.00826,0.1,,,,,1,,,,,,1,,
4366,0.0,0,-10,0.4606218441083331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00065,0.00826,0.1,,,,,1,,,,,,1,,
4367,0.0,0,-10,0.5028202474803332,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00065,0.00861,0.1,,,,,1,,,,,,1,,
4368,0.0,0,-10,0.5805604462699999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00078,0.0054,0.1,,,,,1,,,,,,1,,
4369,0.0,0,-10,0.5605863320746665,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.0054,0.1,,,,,1,,,,,,1,,
4370,0.0,0,-10,0.9069190783553344,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.00704,0.1,,,,,1,,,,,,1,,
4371,0.0,0,-10,0.4554592224339998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00173,0.00455,0.1,,,,,1,,,,,,1,,
4372,0.0,0,-10,0.5016764724133331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00079,0.0054,0.1,,,,,1,,,,,,1,,
4373,0.0,0,-10,0.6621856295513333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00127,0.0054,0.1,,,,,1,,,,,,1,,
4374,0.0,0,-10,0.4969951123453332,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00079,0.0054,0.1,,,,,1,,,,,,1,,
4375,0.0,0,-10,0.4182301918260339,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00099,0.00826,0.1,,,,,1,,,,,,1,,
4376,0.0,0,-10,0.4190427751673334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.00826,0.1,,,,,1,,,,,,1,,
4377,0.0,0,-10,0.509299392955,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.00682,0.1,,,,,1,,,,,,1,,
4378,0.0,0,-10,0.5821885048552425,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00104,0.00411,0.1,,,,,1,,,,,,1,,
4379,0.0,0,-10,0.4700099358266664,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0011,0.00242,0.1,,,,,1,,,,,,1,,
4380,0.0,0,-10,0.6235683689333897,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00078,0.00258,0.1,,,,,1,,,,,,1,,
4381,0.0,0,-10,0.7279399592133333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00069,0.00178,0.1,,,,,1,,,,,,1,,
4382,0.0,0,-10,0.7392946774689999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0008,0.00117,0.1,,,,,1,,,,,,1,,
4383,0.0,0,-10,0.7680015032729997,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0017,0.00178,0.1,,,,,1,,,,,,1,,
4384,0.0,0,-10,0.7080940677289999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0017,0.00117,0.1,,,,,1,,,,,,1,,
4385,0.0,0,-10,0.701386155522333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0017,0.00117,0.1,,,,,1,,,,,,1,,
4386,0.0,0,-10,0.7530811371966663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00112,0.00117,0.1,,,,,1,,,,,,1,,
4387,0.0,0,-10,0.6501617116056668,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00193,0.00117,0.1,,,,,1,,,,,,1,,
4388,0.0,0,-10,0.7259643086504284,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00116,0.00111,0.1,,,,,1,,,,,,1,,
4389,0.0,0,-10,0.6848443746036669,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00125,0.00077,0.1,,,,,1,,,,,,1,,
4390,0.0,0,-10,0.5534524513453335,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00193,0.00111,0.1,,,,,1,,,,,,1,,
4391,0.0,0,-10,0.8437434611956671,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00227,0.00111,0.1,,,,,1,,,,,,1,,
4392,0.0,0,-10,0.3652154761893333,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00243,0.00117,0.1,,,,,1,,,,,,1,,
4393,0.0,0,-10,0.4284916845279996,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00307,0.00046,0.1,,,,,1,,,,,,1,,
4394,0.0,0,-10,0.4982809188207585,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00295,0.00051,0.1,,,,,1,,,,,,1,,
4395,-0.05045666726,0,-10,0.2999633241146667,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00421,0.00051,0.1,,,,,1,,,,,,1,,
4396,-0.10719666804,0,-10,0.1754766561779998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00534,0.00046,0.1,,,,,1,,,,,,1,,
4397,-0.153867336365,0,-10,0.1390626709763331,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0061,0.00051,0.1,,,,,1,,,,,,1,,
4398,-0.1692563357516666,0,-10,0.2363136719736662,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00729,0.00098,0.1,,,,,1,,,,,,1,,
4399,-0.2284696695699999,0,-10,1.9047103318706655,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0067,0.0007,0.1,,,,,1,,,,,,1,,
4400,-0.29648720272,0,-10,0.00273719839,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00676,0.00097,0.1,,,,,1,,,,,,1,,
4401,-0.4140800019066667,0,-10,0.0797899795986668,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.02338,0.00111,0.1,,,,,1,,,,,,1,,
4402,-0.4649633348016667,0,-10,0.1348999896016666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0208507,0.00097,0.1,,,,,1,,,,,,1,,
4403,-0.543052544032203,0,-10,0.2269189945441687,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.02461,0.00039,0.1,,,,,1,,,,,,1,,
4404,-0.649971663955,0,-10,0.3711183361593336,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02575,0.00068,0.1,,,,,1,,,,,,1,,
4405,-0.7641003325549999,0,-10,0.9805763374956666,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01216,0.00068,0.1,,,,,1,,,,,,1,,
4406,-0.90494833291,0,-10,0.4673250102460002,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02724,0.0007,0.1,,,,,1,,,,,,1,,
4407,-1.0175633341083334,0,-10,1.2412420981953605,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.01966,0.0007,0.1,,,,,1,,,,,,1,,
4408,-1.085520001255,0,-10,0.549103310902,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.02755,0.00111,0.1,,,,,1,,,,,,1,,
4409,-1.1470116694733332,0,-10,0.5642649753739999,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.0507333,0.0007,0.1,,,,,1,,,,,,1,,
4410,-1.1073174047237286,0,-10,1.4005815882169146,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09678,0.00046,0.1,,,,,1,,,,,,1,,
4411,-1.1847897938265304,0,-10,0.6324738941442045,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.09539,0.00069,0.1,,,,,1,,,,,,1,,
4412,-1.2971516668749998,0,-10,0.5134116713440005,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12828035,0.0007,0.1,,,,,1,,,,,,1,,
4413,-1.3411033406233337,0,-10,0.1717400051710002,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10966003,0.00048,0.1,,,,,1,,,,,,1,,
4414,-1.4542649984350002,0,-10,0.995272411971348,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10269001,0.0011845,0.1,,,,,1,,,,,,1,,
4415,-1.6227416634549992,0,-10,1.1562383262349991,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12904014,0.00044,0.1,,,,,1,,,,,,1,,
4416,-1.561486661431667,0,-10,1.0364566599196663,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12597404,0.00044,0.1,,,,,1,,,,,,1,,
4417,-1.4361850023283331,0,-10,0.9582483293783334,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.11430009,0.00178,0.1,,,,,1,,,,,,1,,
4418,-1.1905316650849995,0,-10,0.9060783371339995,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.23089552,0.00178,0.1,,,,,1,,,,,,1,,
4419,-0.970293336115,0,-10,1.0533999948789998,0.0,28.0,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.21666067,0.00035,0.1,,,,,1,,,,,,1,,
