,solar,P_solar_max,P_solar_min,P_load,load_min,load_max,SOC_min,SOC_max,P_batt_max,P_batt_min,battery_eta,import_price,export_price,raise_price,lower_price,nu,P_solar,P_meter,P_batt,SOC,Online,import_DOE,export_DOE,upper_IOE,lower_IOE,Upper_DOE_Breach,Lower_DOE_Breach,settled_revenue,aggregator,R_bid,L_bid
4081,0.0,0,-7,0.27538800685470005,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.002,0.015,0.05,,,,,,,,,,,,,1,,
4082,0.0,0,-7,0.20747837545852862,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.002,0.015,0.05,,,,,,,,,,,,,1,,
4083,0.0,0,-7,0.0091680006984003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.002,0.01469,0.05,,,,,,,,,,,,,1,,
4084,0.0,0,-7,0.1991579998538997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00201,0.015,0.05,,,,,,,,,,,,,1,,
4085,0.0,0,-7,0.1583309990988,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.015,0.05,,,,,,,,,,,,,1,,
4086,0.0,0,-7,0.1522350032274,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00226,0.015,0.05,,,,,,,,,,,,,1,,
4087,0.0,0,-7,0.2059175747922894,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00201,0.01043,0.05,,,,,,,,,,,,,1,,
4088,0.0,0,-7,0.2769283577577915,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.003,0.01304,0.05,,,,,,,,,,,,,1,,
4089,0.0,0,-7,0.23888700507390032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00375,0.01287,0.05,,,,,,,,,,,,,1,,
4090,0.0,0,-7,0.7032120054333003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00455,0.01287,0.05,,,,,,,,,,,,,1,,
4091,0.0,0,-7,0.1737359991884997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00426,0.00971,0.05,,,,,,,,,,,,,1,,
4092,0.0,0,-7,0.2237789991314997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00603,0.00981,0.05,,,,,,,,,,,,,1,,
4093,0.0,0,-7,0.23484299992499968,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00451,0.00377,0.05,,,,,,,,,,,,,1,,
4094,0.0,0,-7,0.23471700002550003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.01389,0.00279,0.05,,,,,,,,,,,,,1,,
4095,0.0,0,-7,0.2267627807178,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0251,0.0034,0.05,,,,,,,,,,,,,1,,
4096,0.0,0,-7,0.0036318686206428,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.009,0.003,0.05,,,,,,,,,,,,,1,,
4097,0.0,0,-7,0.0115739967636,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00451,0.00117,0.05,,,,,,,,,,,,,1,,
4098,0.0,0,-7,0.2447340094955997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.02465,0.00117,0.05,,,,,,,,,,,,,1,,
4099,0.0,0,-7,0.24038700896940032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00776,0.00164,0.05,,,,,,,,,,,,,1,,
4100,0.0,0,-7,0.2188380008639997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00455,0.00155,0.05,,,,,,,,,,,,,1,,
4101,0.0,0,-7,0.15409499778240032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00663,0.00204,0.05,,,,,,,,,,,,,1,,
4102,0.0,0,-7,0.1440479989887003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.01313929,0.00189,0.05,,,,,,,,,,,,,1,,
4103,0.0,0,-7,0.03723839787303,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.00661,0.00166,0.05,,,,,,,,,,,,,1,,
4104,-0.024888888615555597,0,-7,0.07430250531870809,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.02251,0.00216,0.05,,,,,,,,,,,,,1,,
4105,-0.0623999994938184,0,-7,0.0886259983272003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0201784,0.00202,0.05,,,,,,,,,,,,,1,,
4106,-0.0746666665711116,0,-7,0.0995640000795,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0255,0.00218,0.05,,,,,,,,,,,,,1,,
4107,-0.116222222897778,0,-7,0.18760199853989973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.08050828,0.00239,0.05,,,,,,,,,,,,,1,,
4108,-0.2631272731112724,0,-7,0.15003900147570032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.07035279,0.00218,0.05,,,,,,,,,,,,,1,,
4109,-1.0775555537711112,0,-7,0.0899609980128003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.05107726,0.00175,0.05,,,,,,,,,,,,,1,,
4110,-1.142181832354908,0,-7,0.06588299721600001,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.08012,0.00164,0.05,,,,,,,,,,,,,1,,
4111,-0.5751111123288888,0,-7,0.028060473351996903,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.0431855,0.0018,0.05,,,,,,,,,,,,,1,,
4112,-0.395563638857454,0,-7,0.1486321969338,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.11922507,0.0015,0.05,,,,,,,,,,,,,1,,
4113,-0.2897777765955552,0,-7,0.1533839954436,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.12669967,0.00175,0.05,,,,,,,,,,,,,1,,
4114,-0.21512727565963677,0,-7,0.1425569946266997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.20072,0.01048,0.05,,,,,,,,,,,,,1,,
4115,-0.2386666665466668,0,-7,0.1211160006951003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.15,0.08,0.27915258,0.0101,0.05,,,,,,,,,,,,,1,,
4116,-0.3244363611316368,0,-7,0.0821880014528997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.06689,0.00092,0.05,,,,,,,,,,,,,1,,
4117,-0.570666665502222,0,-7,0.2360400014373003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.05964,0.00215,0.05,,,,,,,,,,,,,1,,
4118,-0.7112727238930907,0,-7,0.1904879993706,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.05457375,0.00234,0.05,,,,,,,,,,,,,1,,
4119,-0.8533333288355556,0,-7,0.21518542361358273,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.06603968,0.00092,0.05,,,,,,,,,,,,,1,,
4120,-1.0577454523505447,0,-7,0.2295112141660131,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10195427,0.00083,0.05,,,,,,,,,,,,,1,,
4121,-1.4159999966666639,0,-7,0.23662199965140002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.10706623,0.00083,0.05,,,,,,,,,,,,,1,,
4122,-2.50952726711346,0,-7,0.1888980007752,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12039,0.00083,0.05,,,,,,,,,,,,,1,,
4123,-3.438666677466672,0,-7,0.21740099889719972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12457117,0.00082,0.05,,,,,,,,,,,,,1,,
4124,-3.3316363750843676,0,-7,0.2242920004589997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.12074331,0.00082,0.05,,,,,,,,,,,,,1,,
4125,-3.17155564625556,0,-7,0.3025110003959997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.19966183,0.00082,0.05,,,,,,,,,,,,,1,,
4126,-3.31822224192222,0,-7,0.2998020016386,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.2414,0.00082,0.05,,,,,,,,,,,,,1,,
4127,-3.658254573124368,0,-7,0.2768619653295867,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.25039006,0.0008,0.05,,,,,,,,,,,,,1,,
4128,-3.599333376348888,0,-7,0.2054708866185048,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.33312005,0.00083,0.05,,,,,,,,,,,,,1,,
4129,-3.7082181930501834,0,-7,0.1521719986655997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.26646778,0.00028,0.05,,,,,,,,,,,,,1,,
4130,-3.85488893190222,0,-7,0.15408299925240032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.33212005,0.00035,0.05,,,,,,,,,,,,,1,,
4131,-3.8153455352814483,0,-7,0.1536990025370994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.27311005,0.00082,0.05,,,,,,,,,,,,,1,,
4132,-4.104666688708896,0,-7,0.1440269940035997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.24728462,0.00059,0.05,,,,,,,,,,,,,1,,
4133,-4.397672700010908,0,-7,0.15576899815620002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.20013,0.00094,0.05,,,,,,,,,,,,,1,,
4134,-4.692888927453336,0,-7,0.1923210039623994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.31463512,0.00194,0.05,,,,,,,,,,,,,1,,
4135,-4.577454617236368,0,-7,0.22699890874742043,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.15514,0.00215,0.05,,,,,,,,,,,,,1,,
4136,-4.023333398504447,0,-7,0.2305912161173895,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.17842389,0.00038,0.05,,,,,,,,,,,,,1,,
4137,-3.866618199351276,0,-7,0.2239980056619003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.27181455,0.00081,0.05,,,,,,,,,,,,,1,,
4138,-3.961777754617776,0,-7,0.16700099427299972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.34539,0.00028,0.05,,,,,,,,,,,,,1,,
4139,-2.858618189199276,0,-7,0.2051399985888006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.32,0.08,0.43044815,0.00028,0.05,,,,,,,,,,,,,1,,
4140,-2.189999994966672,0,-7,0.2004479959223997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.42246,0.0005,0.05,,,,,,,,,,,,,1,,
4141,-4.964290892858184,0,-7,0.1990320074076006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.44139,0.00037,0.05,,,,,,,,,,,,,1,,
4142,-5.187111070417775,0,-7,0.20535000057449998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.33593,0.00037,0.05,,,,,,,,,,,,,1,,
4143,-5.647199967124368,0,-7,0.2166052806730683,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.25241014,0.00027,0.05,,,,,,,,,,,,,1,,
4144,-4.138666701311112,0,-7,0.28965718070728563,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.2614,0.00028,0.05,,,,,,,,,,,,,1,,
4145,-5.274109086122183,0,-7,0.2681879958173997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.23413,0.00058,0.05,,,,,,,,,,,,,1,,
4146,-4.8955554909111125,0,-7,0.2622419982423,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.22375,0.00028,0.05,,,,,,,,,,,,,1,,
4147,-4.58334547779054,0,-7,0.17697599495220062,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.29557992,0.00028,0.05,,,,,,,,,,,,,1,,
4148,-5.600888792660004,0,-7,0.1534950005472,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.29699344,0.00051,0.05,,,,,,,,,,,,,1,,
4149,-5.249890888378908,0,-7,0.1537259937140997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.29376,0.0003,0.05,,,,,,,,,,,,,1,,
4150,-5.666444396966663,0,-7,0.1752149988186003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.31200644,0.00058,0.05,,,,,,,,,,,,,1,,
4151,-5.785527326417459,0,-7,0.2053806058973898,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.30066324,0.00117,0.05,,,,,,,,,,,,,1,,
4152,-5.879441815752563,0,-7,0.1786196110894524,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.31588229,0.00028,0.05,,,,,,,,,,,,,1,,
4153,-5.965527170354183,0,-7,0.30089399847900034,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.27638012,0.00028,0.05,,,,,,,,,,,,,1,,
4154,-5.9855554262777755,0,-7,0.34875300474300064,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.27638012,0.00018,0.05,,,,,,,,,,,,,1,,
4155,-5.982763481138184,0,-7,0.17820899199750062,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.26338012,0.00026,0.05,,,,,,,,,,,,,1,,
4156,-5.97466656366222,0,-7,0.2845440038597994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.25725723,0.00042,0.05,,,,,,,,,,,,,1,,
4157,-5.972290805474184,0,-7,0.25045499898209966,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.25163012,0.00037,0.05,,,,,,,,,,,,,1,,
4158,-5.971777661644439,0,-7,0.3060629978190003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.22674373,0.00042,0.05,,,,,,,,,,,,,1,,
4159,-5.978836253779644,0,-7,0.26088102514076944,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.21811078,0.00082,0.05,,,,,,,,,,,,,1,,
4160,-5.6251110103377835,0,-7,0.2182632847902288,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.24023548,0.00037,0.05,,,,,,,,,,,,,1,,
4161,-5.874763511304,0,-7,0.2089380023249994,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.2319845,0.00027,0.05,,,,,,,,,,,,,1,,
4162,-5.968666542895559,0,-7,0.23223000752370002,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.16169031,0.00082,0.05,,,,,,,,,,,,,1,,
4163,-5.969018065706184,0,-7,0.2609670164879997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.15543658,0.00082,0.05,,,,,,,,,,,,,1,,
4164,-5.967110994113339,0,-7,0.0018570203339993998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.20514639,0.00083,0.05,,,,,,,,,,,,,1,,
4165,-5.805818101706184,0,-7,0.2001690009996003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.22113,0.0004,0.05,,,,,,,,,,,,,1,,
4166,-5.944666576371108,0,-7,0.126038997972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.21493807,0.00035,0.05,,,,,,,,,,,,,1,,
4167,-5.860363535448,0,-7,0.3498327450192204,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.16925372,0.00059,0.05,,,,,,,,,,,,,1,,
4168,-5.953333208297783,0,-7,0.07991468946584279,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.15119049,0.00059,0.05,,,,,,,,,,,,,1,,
4169,-5.954181737029092,0,-7,0.3838140001326006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11464,0.00059,0.05,,,,,,,,,,,,,1,,
4170,-4.478222174115552,0,-7,0.7761269983574998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.13191005,0.00059,0.05,,,,,,,,,,,,,1,,
4171,-5.419636292890908,0,-7,0.9663210007596,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.1584173,0.0008,0.05,,,,,,,,,,,,,1,,
4172,-4.47888889842444,0,-7,0.7926059906183996,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.16178861,0.00082,0.05,,,,,,,,,,,,,1,,
4173,-5.798399900952,0,-7,0.712659002222701,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12501581,0.00082,0.05,,,,,,,,,,,,,1,,
4174,-2.582666662002216,0,-7,0.7690830044745006,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12201496,0.00082,0.05,,,,,,,,,,,,,1,,
4175,-2.882888860177776,0,-7,0.870068135729593,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12501581,0.00083,0.05,,,,,,,,,,,,,1,,
4176,-1.7735999991643678,0,-7,0.4975807921093179,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12072939,0.00083,0.05,,,,,,,,,,,,,1,,
4177,-2.173111107624444,0,-7,0.5635439964695997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11464,0.00083,0.05,,,,,,,,,,,,,1,,
4178,-1.653599983568724,0,-7,0.7859639958557995,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.15835151,0.00083,0.05,,,,,,,,,,,,,1,,
4179,-3.121999989617772,0,-7,0.5246369959371003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11464,0.00083,0.05,,,,,,,,,,,,,1,,
4180,-4.806763583092368,0,-7,1.278495000727803,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11474,0.00083,0.05,,,,,,,,,,,,,1,,
4181,-3.09399998982222,0,-7,2.6765639948330997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11464,0.00063,0.05,,,,,,,,,,,,,1,,
4182,-5.8367999267498165,0,-7,1.453746005646903,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11474,0.00063,0.05,,,,,,,,,,,,,1,,
4183,-5.968222088282221,0,-7,0.6009291578263546,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11475,0.00063,0.05,,,,,,,,,,,,,1,,
4184,-5.974472631970907,0,-7,0.5706225696397491,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.14099696,0.00099,0.05,,,,,,,,,,,,,1,,
4185,-5.890888775720003,0,-7,0.5398890007662,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11475,0.00083,0.05,,,,,,,,,,,,,1,,
4186,-5.860581774277091,0,-7,2.7812070060228,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11497,0.00092,0.05,,,,,,,,,,,,,1,,
4187,-5.979777728182224,0,-7,3.823604992873503,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11243,0.00092,0.05,,,,,,,,,,,,,1,,
4188,-5.978836284986184,0,-7,1.5531810042557972,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11296,0.00092,0.05,,,,,,,,,,,,,1,,
4189,-5.98155547247334,0,-7,2.704425002577297,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11588043,0.00099,0.05,,,,,,,,,,,,,1,,
4190,-5.9707634873890925,0,-7,3.935711994843897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12075,0.00083,0.05,,,,,,,,,,,,,1,,
4191,-5.9688887596155595,0,-7,1.0823882085409768,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12075,0.00083,0.05,,,,,,,,,,,,,1,,
4192,-5.971854431840724,0,-7,0.8789972466075058,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.115,0.00083,0.05,,,,,,,,,,,,,1,,
4193,-5.9735554483244515,0,-7,3.7324590040728,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.115,0.00083,0.05,,,,,,,,,,,,,1,,
4194,-5.953309020992724,0,-7,3.8839410040977005,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12261121,0.00117,0.05,,,,,,,,,,,,,1,,
4195,-4.01177773607556,0,-7,1.9382790050273973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.12660225,0.00117,0.05,,,,,,,,,,,,,1,,
4196,-3.8349817813461837,0,-7,1.478727000002403,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11497,0.00092,0.05,,,,,,,,,,,,,1,,
4197,-5.397333293486664,0,-7,2.5939409955588,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11296,0.00117,0.05,,,,,,,,,,,,,1,,
4198,-5.72225448260946,0,-7,0.8401319975963997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11840505,0.00117,0.05,,,,,,,,,,,,,1,,
4199,-5.858444367511116,0,-7,0.6954577995165102,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.06,0.11296,0.00063,0.05,,,,,,,,,,,,,1,,
4200,-3.267709056674184,0,-7,0.7750310524076178,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.115,0.00098,0.05,,,,,,,,,,,,,1,,
4201,-3.237999990255552,0,-7,1.3531259984301,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07473,0.00063,0.05,,,,,,,,,,,,,1,,
4202,-5.957672674005816,0,-7,1.201976997453297,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07473,0.00063,0.05,,,,,,,,,,,,,1,,
4203,-5.806444353522227,0,-7,0.975425998057497,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.06936307,0.00082,0.05,,,,,,,,,,,,,1,,
4204,-3.874222180582224,0,-7,1.0336709999652032,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07112394,0.00082,0.05,,,,,,,,,,,,,1,,
4205,-4.422545439977459,0,-7,1.1205720019055971,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07256965,0.00083,0.05,,,,,,,,,,,,,1,,
4206,-5.176444366237776,0,-7,1.850100005046897,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.07473,0.00117,0.05,,,,,,,,,,,,,1,,
4207,-5.784654480325091,0,-7,3.0197794547398322,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.09927031,0.00112,0.05,,,,,,,,,,,,,1,,
4208,-2.6735555648844476,0,-7,2.476990630576359,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.11513,0.00112,0.05,,,,,,,,,,,,,1,,
4209,-4.782109032541092,0,-7,0.9006539966961029,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.08940584,0.00112,0.05,,,,,,,,,,,,,1,,
4210,-5.9506666183422245,0,-7,1.376886002473503,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0651,0.00112,0.05,,,,,,,,,,,,,1,,
4211,-5.976872655698183,0,-7,0.48896700234239965,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0591,0.00117,0.05,,,,,,,,,,,,,1,,
4212,-5.912222194653336,0,-7,0.4775040019077003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.06506606,0.00164,0.05,,,,,,,,,,,,,1,,
4213,-5.342181736778183,0,-7,1.4025060057735,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.05725872,0.00117,0.05,,,,,,,,,,,,,1,,
4214,-1.2628888858622278,0,-7,2.406963016433403,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02805547,0.00117,0.05,,,,,,,,,,,,,1,,
4215,-3.84632727449454,0,-7,3.439403392984596,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02327,0.00117,0.05,,,,,,,,,,,,,1,,
4216,-3.750444434751108,0,-7,1.404417245971275,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0178,0.00117,0.05,,,,,,,,,,,,,1,,
4217,-3.4285090840952757,0,-7,2.8542569902920003,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.01727,0.00117,0.05,,,,,,,,,,,,,1,,
4218,-2.08533331685556,0,-7,3.6262500100154997,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.01219,0.00117,0.05,,,,,,,,,,,,,1,,
4219,-5.78007271853454,0,-7,3.366639003325203,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.0127,0.00117,0.05,,,,,,,,,,,,,1,,
4220,-5.363555547926664,0,-7,2.8757010000170973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02272,0.00117,0.05,,,,,,,,,,,,,1,,
4221,-5.1914182038785395,0,-7,2.7747359897015973,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.01768,0.00117,0.05,,,,,,,,,,,,,1,,
4222,-4.6706666946377755,0,-7,2.4718199985576,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02335199,0.00117,0.05,,,,,,,,,,,,,1,,
4223,-2.620145461778184,0,-7,0.5754715952347521,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02315,0.00117,0.05,,,,,,,,,,,,,1,,
4224,-4.390444461506664,0,-7,0.9111033408636631,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02269,0.00117,0.05,,,,,,,,,,,,,1,,
4225,-4.537527294163632,0,-7,0.6995940046137,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02321,0.00117,0.05,,,,,,,,,,,,,1,,
4226,-4.273555591366668,0,-7,0.5265329966651998,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02321,0.00117,0.05,,,,,,,,,,,,,1,,
4227,-4.259563636776,0,-7,1.686654004057497,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02969532,0.00117,0.05,,,,,,,,,,,,,1,,
4228,-4.0740000195,0,-7,3.2073599986668,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.02077951,0.00117,0.05,,,,,,,,,,,,,1,,
4229,-3.81054549303054,0,-7,2.471016005258103,0.0,43.5,1.32,13.2,5.0,-5.0,0.9,0.22,0.08,0.01778,0.00117,0.05,,,,,,,,,,,,,1,,
